MH54
1.00000000 0.00000000
0.99924004 0.00004596
0.99830002 0.00010447
0.99698997 0.00018610
0.99531996 0.00029082
0.99328983 0.00042008
0.99088985 0.00057700
0.98814976 0.00076328
0.98505962 0.00098424
0.98161960 0.00124535
0.97784954 0.00155091
0.97374946 0.00190651
0.96932936 0.00231639
0.96459919 0.00278385
0.95956898 0.00331105
0.95423889 0.00390017
0.94862866 0.00455018
0.94273847 0.00526137
0.93657827 0.00603232
0.93015796 0.00686095
0.92349774 0.00774312
0.91658741 0.00867804
0.90945715 0.00965875
0.90210682 0.01068134
0.89455658 0.01173802
0.88679624 0.01282425
0.87885594 0.01392904
0.87072563 0.01504637
0.86241537 0.01616730
0.85393500 0.01728347
0.84527463 0.01839007
0.83643436 0.01948194
0.82741410 0.02055523
0.81821376 0.02160757
0.80884343 0.02263698
0.79928315 0.02364593
0.78955281 0.02463371
0.77965260 0.02560228
0.76959229 0.02655260
0.75936210 0.02748721
0.74899179 0.02840455
0.73847151 0.02930631
0.72781116 0.03019197
0.71702099 0.03106094
0.70610076 0.03191342
0.69506055 0.03274868
0.68391037 0.03356602
0.67266011 0.03436455
0.66130978 0.03514411
0.64985961 0.03590457
0.63833946 0.03664368
0.62672919 0.03736217
0.61505902 0.03805757
0.60332882 0.03872941
0.59152859 0.03937765
0.57969844 0.03999939
0.56781834 0.04059517
0.55589807 0.04116386
0.54395795 0.04170386
0.53199786 0.04221450
0.52002764 0.04269484
0.50803757 0.04314470
0.49605742 0.04356225
0.48408735 0.04394697
0.47212717 0.04429848
0.46018711 0.04461632
0.44826704 0.04490023
0.43638694 0.04514936
0.42454687 0.04536340
0.41275683 0.04554231
0.40100682 0.04568638
0.38932678 0.04579530
0.37770674 0.04586917
0.36616671 0.04590777
0.35469672 0.04591099
0.34332675 0.04587867
0.33203676 0.04581075
0.32085684 0.04570740
0.30977684 0.04556828
0.29881689 0.04539310
0.28796694 0.04518125
0.27724701 0.04493295
0.26665708 0.04464831
0.25620720 0.04432754
0.24589726 0.04397048
0.23573737 0.04357713
0.22572753 0.04314721
0.21588768 0.04268142
0.20620783 0.04217912
0.19669801 0.04164066
0.18735819 0.04106595
0.17820831 0.04045594
0.16924852 0.03981045
0.16046868 0.03912877
0.15188892 0.03841246
0.14351915 0.03766248
0.13533936 0.03687705
0.12737958 0.03605917
0.11961985 0.03520701
0.11209009 0.03432405
0.10477038 0.03340799
0.09768064 0.03246124
0.09082090 0.03148400
0.08419117 0.03047634
0.07779150 0.02943836
0.07163184 0.02837184
0.06571211 0.02727732
0.06004244 0.02615731
0.05461276 0.02501060
0.04942312 0.02383776
0.04448345 0.02264221
0.03980380 0.02142846
0.03536421 0.02019325
0.03117450 0.01894125
0.02724488 0.01767824
0.02356526 0.01640365
