MH51
1.00000000 0.00000000
0.99981999 0.00000678
0.99927002 0.00003100
0.99835986 0.00007103
0.99709988 0.00012652
0.99549985 0.00019748
0.99354976 0.00028539
0.99123973 0.00039249
0.98858958 0.00052057
0.98559958 0.00067309
0.98226941 0.00085425
0.97860920 0.00106803
0.97462910 0.00131832
0.97031879 0.00161008
0.96569860 0.00194571
0.96076840 0.00232823
0.95552808 0.00276003
0.94999766 0.00324102
0.94418746 0.00377118
0.93807697 0.00435295
0.93170661 0.00498254
0.92506605 0.00566031
0.91817558 0.00638305
0.91103506 0.00714901
0.90366447 0.00795352
0.89607388 0.00879198
0.88827330 0.00965894
0.88027275 0.01054830
0.87209201 0.01145226
0.86374134 0.01236384
0.85521078 0.01327851
0.84651017 0.01419043
0.83764964 0.01509485
0.82861888 0.01599033
0.81942832 0.01687457
0.81006771 0.01774840
0.80054718 0.01861139
0.79086661 0.01946421
0.78104597 0.02030591
0.77106535 0.02113900
0.76093483 0.02196302
0.75067425 0.02277641
0.74027365 0.02358005
0.72974312 0.02437331
0.71908265 0.02515635
0.70830208 0.02592859
0.69741154 0.02668943
0.68641096 0.02743900
0.67530048 0.02817735
0.66410995 0.02890229
0.65282941 0.02961405
0.64147902 0.03031056
0.63005853 0.03099080
0.61856806 0.03165370
0.60702759 0.03229726
0.59543723 0.03292082
0.58379680 0.03352369
0.57211637 0.03410459
0.56040597 0.03466215
0.54866564 0.03519544
0.53690529 0.03570324
0.52513498 0.03618449
0.51335466 0.03663829
0.50157434 0.03706316
0.48979408 0.03745822
0.47803381 0.03782208
0.46627358 0.03815456
0.45453337 0.03845470
0.44280317 0.03872284
0.43110302 0.03895910
0.41942289 0.03916441
0.40779278 0.03933873
0.39620265 0.03948234
0.38466254 0.03959513
0.37317252 0.03967709
0.36175251 0.03972795
0.35040250 0.03974754
0.33913249 0.03973567
0.32794249 0.03969224
0.31684256 0.03961703
0.30584261 0.03950998
0.29494280 0.03937093
0.28414285 0.03919963
0.27347296 0.03899648
0.26291317 0.03876130
0.25249332 0.03849501
0.24219352 0.03819717
0.23204382 0.03786849
0.22204402 0.03750871
0.21218435 0.03711707
0.20249462 0.03669451
0.19296490 0.03624029
0.18361521 0.03575521
0.17443562 0.03523869
0.16543601 0.03469110
0.15662640 0.03411287
0.14801683 0.03350465
0.13960730 0.03286658
0.13139772 0.03219838
0.12339818 0.03150036
0.11560871 0.03077200
0.10804918 0.03001500
0.10070975 0.02922857
0.09359033 0.02841254
0.08671094 0.02756907
0.08007155 0.02669806
0.07366213 0.02579765
0.06750275 0.02486979
0.06159340 0.02391381
0.05592411 0.02292752
0.05051485 0.02191449
0.04536556 0.02087587
0.04046626 0.01981112
0.03583705 0.01872654
0.03145779 0.01761958
0.02734854 0.01649766
0.02349933 0.01536044
0.01992017 0.01421266
0.01662098 0.01305871
0.01360172 0.01189766
0.01087256 0.01072986
0.00845337 0.00955874
0.00635420 0.00838439
0.00455501 0.00718940
0.00306586 0.00597487
0.00187669 0.00473210
0.00098763 0.00346823
0.00038846 0.00219115
0.00005943 0.00086109
0.00000001 0.00000000
0.00019105 -0.00151470
0.00064193 -0.00275384
0.00135276 -0.00395709
0.00234354 -0.00514934
0.00360437 -0.00631185
0.00514513 -0.00745556
0.00698598 -0.00859447
0.00911671 -0.00972428
0.01152748 -0.01084554
0.01419825 -0.01195568
0.01714901 -0.01306716
0.02035980 -0.01417391
0.02384059 -0.01527942
0.02757135 -0.01637597
0.03157207 -0.01746670
0.03582282 -0.01854291
0.04033358 -0.01960430
0.04510427 -0.02064815
0.05012501 -0.02167045
0.05539566 -0.02266992
0.06092635 -0.02364745
0.06670707 -0.02460060
0.07273767 -0.02552912
0.07902827 -0.02643454
0.08555890 -0.02731422
0.09231947 -0.02816698
0.09933010 -0.02899513
0.10657062 -0.02979612
0.11405121 -0.03057084
0.12175170 -0.03131723
0.12967217 -0.03203563
0.13782266 -0.03272720
0.14619312 -0.03339105
0.15476355 -0.03402573
0.16355400 -0.03463274
0.17253441 -0.03520995
0.18172474 -0.03575841
0.19109510 -0.03627621
0.20065542 -0.03676381
0.21040580 -0.03722122
0.22032608 -0.03764751
0.23042639 -0.03804290
0.24068658 -0.03840641
0.25110683 -0.03873795
0.26169699 -0.03903758
0.27242723 -0.03930431
0.28329736 -0.03953834
0.29430753 -0.03973979
0.30545762 -0.03990854
0.31672776 -0.04004414
0.32810783 -0.04014650
0.33961785 -0.04021568
0.35122791 -0.04025129
0.36292788 -0.04025323
0.37472785 -0.04022124
0.38660780 -0.04015496
0.39857772 -0.04005393
0.41060767 -0.03991811
0.42270756 -0.03974726
0.43485740 -0.03954142
0.44706717 -0.03929969
0.45930701 -0.03902184
0.47157678 -0.03870740
0.48388657 -0.03835584
0.49621630 -0.03796807
0.50854599 -0.03754538
0.52088571 -0.03708823
0.53322542 -0.03659807
0.54554498 -0.03607708
0.55784464 -0.03552634
0.57012421 -0.03494664
0.58236378 -0.03433969
0.59455335 -0.03370686
0.60669285 -0.03304902
0.61878240 -0.03236730
0.63080186 -0.03166411
0.64274144 -0.03094127
0.65460092 -0.03019997
0.66636038 -0.02944241
0.67802984 -0.02866878
0.68959928 -0.02788034
0.70104879 -0.02707867
0.71236813 -0.02626437
0.72356766 -0.02543646
0.73463696 -0.02459562
0.74555647 -0.02374309
0.75631583 -0.02287942
0.76692528 -0.02200363
0.77737468 -0.02111639
0.78765404 -0.02021831
0.79774344 -0.01931085
0.80764270 -0.01839375
0.81734210 -0.01746769
0.82684147 -0.01653257
0.83613080 -0.01558994
0.84521008 -0.01464143
0.85407948 -0.01369004
0.86274880 -0.01273894
0.87119818 -0.01179555
0.87944746 -0.01086347
0.88748688 -0.00994991
0.89530623 -0.00906180
0.90291566 -0.00820322
0.91030514 -0.00737969
0.91745460 -0.00659676
0.92435408 -0.00585792
0.93101364 -0.00516380
0.93741316 -0.00451759
0.94355267 -0.00391996
0.94941229 -0.00337297
0.95499206 -0.00287616
0.96028167 -0.00242954
0.96526146 -0.00203313
0.96993119 -0.00168453
0.97429091 -0.00138071
0.97833073 -0.00111872
0.98204058 -0.00089497
0.98541045 -0.00070545
0.98844039 -0.00054554
0.99113029 -0.00041101
