MH52
1.00000000 0.00000000
0.99982005 0.00000604
0.99929005 0.00002870
0.99839002 0.00006714
0.99712998 0.00012105
0.99551994 0.00019048
0.99356985 0.00027611
0.99125981 0.00038071
0.98859978 0.00050671
0.98559964 0.00065734
0.98226959 0.00083640
0.97859943 0.00104909
0.97459936 0.00129963
0.97027904 0.00159189
0.96564883 0.00192911
0.96070862 0.00231472
0.95545834 0.00275160
0.94991797 0.00324045
0.94408768 0.00378297
0.93797725 0.00437950
0.93159664 0.00502960
0.92495626 0.00573162
0.91807568 0.00648140
0.91095519 0.00727537
0.90361458 0.00810610
0.89606398 0.00896591
0.88832337 0.00984534
0.88036275 0.01074068
0.87221211 0.01164219
0.86385155 0.01254670
0.85530096 0.01344782
0.84655035 0.01434364
0.83759975 0.01523208
0.82845914 0.01611101
0.81912857 0.01698000
0.80960798 0.01783944
0.79990745 0.01868941
0.79002684 0.01953118
0.77997625 0.02036537
0.76974577 0.02119399
0.75937521 0.02201455
0.74885458 0.02282781
0.73819417 0.02363264
0.72738361 0.02442969
0.71643311 0.02521817
0.70538259 0.02599509
0.69420213 0.02676241
0.68291157 0.02751869
0.67151105 0.02826370
0.66002071 0.02899546
0.64844018 0.02971307
0.63677979 0.03041484
0.62504935 0.03109914
0.61325902 0.03176443
0.60140854 0.03241014
0.58949816 0.03303579
0.57753783 0.03364011
0.56555748 0.03422034
0.55353719 0.03477612
0.54148692 0.03530604
0.52942663 0.03580856
0.51735640 0.03628276
0.50527608 0.03672763
0.49320590 0.03714145
0.48113579 0.03752375
0.46909559 0.03787285
0.45707548 0.03818843
0.44508538 0.03847023
0.43311533 0.03871898
0.42118526 0.03893497
0.40930524 0.03911864
0.39747524 0.03927054
0.38571525 0.03939076
0.37401530 0.03947945
0.36239535 0.03953623
0.35085544 0.03956081
0.33940560 0.03955307
0.32804570 0.03951285
0.31678590 0.03943992
0.30563611 0.03933408
0.29460627 0.03919545
0.28369656 0.03902415
0.27291682 0.03882054
0.26225710 0.03858484
0.25173748 0.03831773
0.24137780 0.03801977
0.23115808 0.03769006
0.22109856 0.03732900
0.21119890 0.03693622
0.20147930 0.03651222
0.19192977 0.03605649
0.18256028 0.03556956
0.17337081 0.03505139
0.16438130 0.03450303
0.15558182 0.03392378
0.14699243 0.03331500
0.13859302 0.03267539
0.13041356 0.03200708
0.12245424 0.03130996
0.11471488 0.03058386
0.10719550 0.02982864
0.09989623 0.02904417
0.09283694 0.02823269
0.08601762 0.02739429
0.07942840 0.02652730
0.07308915 0.02563380
0.06699990 0.02471337
0.06116071 0.02376553
0.05557153 0.02279010
0.05023241 0.02178750
0.04515326 0.02076089
0.04032411 0.01971002
0.03575501 0.01863891
0.03144589 0.01754999
0.02740679 0.01644875
0.02361774 0.01533222
0.02009867 0.01420826
0.01684958 0.01307831
0.01388049 0.01194581
0.01118142 0.01080428
0.00877230 0.00965691
0.00666329 0.00850327
0.00484423 0.00733179
0.00333514 0.00615284
0.00210610 0.00494294
0.00117707 0.00373014
0.00051801 0.00249341
0.00012903 0.00125185
-0.00000001 0.00000000
0.00013101 -0.00125024
0.00052196 -0.00248723
0.00118289 -0.00371675
0.00212382 -0.00493171
0.00336481 -0.00613823
0.00489571 -0.00731943
0.00671657 -0.00847921
0.00884746 -0.00963379
0.01126833 -0.01077720
0.01397916 -0.01191560
0.01697005 -0.01304921
0.02023091 -0.01417712
0.02377173 -0.01530329
0.02757257 -0.01642015
0.03164344 -0.01752855
0.03596427 -0.01862033
0.04054503 -0.01969539
0.04538579 -0.02075111
0.05048656 -0.02178539
0.05584733 -0.02279671
0.06144806 -0.02378084
0.06730875 -0.02474116
0.07341942 -0.02567601
0.07977007 -0.02658413
0.08637068 -0.02746711
0.09321128 -0.02832352
0.10028183 -0.02915202
0.10758240 -0.02995242
0.11511298 -0.03072472
0.12287349 -0.03146935
0.13084391 -0.03218493
0.13903441 -0.03287276
0.14743485 -0.03353204
0.15603521 -0.03416217
0.16484560 -0.03476376
0.17384596 -0.03533523
0.18303630 -0.03587653
0.19240665 -0.03638722
0.20196690 -0.03686816
0.21168715 -0.03731793
0.22158736 -0.03773732
0.23164757 -0.03812527
0.24185775 -0.03848140
0.25221792 -0.03880559
0.26272807 -0.03909779
0.27336812 -0.03935754
0.28414822 -0.03958515
0.29505825 -0.03978052
0.30607828 -0.03994324
0.31721824 -0.04007347
0.32845825 -0.04017108
0.33979812 -0.04023620
0.35123804 -0.04026866
0.36275798 -0.04026826
0.37436786 -0.04023484
0.38603768 -0.04016836
0.39777747 -0.04006841
0.40957725 -0.03993487
0.42143703 -0.03976767
0.43333668 -0.03956694
0.44527638 -0.03933220
0.45724609 -0.03906296
0.46924570 -0.03875863
0.48125532 -0.03841947
0.49328491 -0.03804549
0.50532448 -0.03763776
0.51737404 -0.03719722
0.52940351 -0.03672598
0.54144305 -0.03622390
0.55345249 -0.03569379
0.56544191 -0.03513608
0.57740128 -0.03455184
0.58932078 -0.03394234
0.60119009 -0.03330895
0.61301953 -0.03265190
0.62477887 -0.03197385
0.63647825 -0.03127535
0.64810741 -0.03055811
0.65965682 -0.02982378
0.67111599 -0.02907396
0.68248540 -0.02830959
0.69375461 -0.02753190
0.70491397 -0.02674140
0.71594322 -0.02593922
0.72685242 -0.02512432
0.73764175 -0.02429652
0.74828094 -0.02345807
0.75878018 -0.02260807
0.76912946 -0.02174718
0.77933860 -0.02087441
0.78936779 -0.01999278
0.79923713 -0.01910012
0.80893624 -0.01819697
0.81846541 -0.01728297
0.82780463 -0.01635992
0.83695382 -0.01542842
0.84592301 -0.01448897
0.85471213 -0.01354451
0.86330128 -0.01260133
0.87170041 -0.01166343
0.87990957 -0.01073647
0.88792890 -0.00982653
0.89573807 -0.00894165
0.90333736 -0.00808680
0.91070664 -0.00726833
0.91785592 -0.00648834
0.92474532 -0.00575358
0.93138462 -0.00506471
0.93776411 -0.00442392
0.94388360 -0.00383187
0.94972318 -0.00329052
0.95526266 -0.00280114
0.96052229 -0.00236093
0.96548194 -0.00197016
0.97012156 -0.00162807
0.97444135 -0.00133151
0.97845107 -0.00107612
0.98214096 -0.00085839
0.98548073 -0.00067539
0.98849052 -0.00052128
0.99116039 -0.00039232
0.99349028 -0.00028479
0.99546021 -0.00019672
0.99707013 -0.00012608
0.99834013 -0.00007084
0.99926007 -0.00003092
0.99982005 -0.00000660
1.00000000 0.00000000
